row,cpu_float,fpga_mode1_cpu_scale_float,diff,abs_diff,rel_diff,large_diff_gt_1,large_diff_gt_16,catastrophic_gt_1e6
519,-1.65954161,-1.6640625,-0.0045208931,0.0045208931,0.00272418183,0,0,0
520,0.715209305,0.71484375,-0.000365555286,0.000365555286,0.000511116513,0,0,0
521,-2.70053411,-2.70703125,-0.0064971447,0.0064971447,0.00240587397,0,0,0
522,2.02262568,2.01953125,-0.00309443474,0.00309443474,0.00152990974,0,0,0
523,1.73889756,1.734375,-0.00452256203,0.00452256203,0.00260082142,0,0,0
524,-0.769571364,-0.76953125,4.01139259e-05,4.01139259e-05,5.21250242e-05,0,0,0
525,-0.574293852,-0.58984375,-0.0155498981,0.0155498981,0.0270765534,0,0,0
526,-1.18725407,-1.18359375,0.00366032124,0.00366032124,0.00308301426,0,0,0
527,1.48363018,1.48828125,0.00465106964,0.00465106964,0.0031349252,0,0,0
528,2.40064955,2.40234375,0.00169420242,0.00169420242,0.000705726675,0,0,0
529,0.578620672,0.58203125,0.00341057777,0.00341057777,0.0058943241,0,0,0
530,1.35988677,1.3515625,-0.00832426548,0.00832426548,0.0061212931,0,0,0
531,-0.545122206,-0.546875,-0.00175279379,0.00175279379,0.0032154144,0,0,0
532,0.886169672,0.88671875,0.000549077988,0.000549077988,0.000619608191,0,0,0
533,0.365281135,0.36328125,-0.00199988484,0.00199988484,0.0054749196,0,0,0
534,-0.229769617,-0.23828125,-0.00851163268,0.00851163268,0.0370442045,0,0,0
535,-0.225079358,-0.2265625,-0.00148314238,0.00148314238,0.0065894198,0,0,0
536,-1.11019158,-1.1171875,-0.00699591637,0.00699591637,0.00630153972,0,0,0
537,0.552196681,0.546875,-0.0053216815,0.0053216815,0.00963729352,0,0,0
538,-0.292153388,-0.30078125,-0.00862786174,0.00862786174,0.0295319585,0,0,0
539,-1.04418457,-1.04296875,0.00121581554,0.00121581554,0.00116436843,0,0,0
540,-0.879711628,-0.8828125,-0.00310087204,0.00310087204,0.00352487331,0,0,0
541,0.18102093,0.1875,0.00647906959,0.00647906959,0.0357918257,0,0,0
542,-0.571832657,-0.578125,-0.00629234314,0.00629234314,0.0110038191,0,0,0
543,0.312209308,0.31640625,0.00419694185,0.00419694185,0.0134427185,0,0,0
544,0.384042621,0.3828125,-0.00123012066,0.00123012066,0.0032030837,0,0,0
545,1.04258442,1.04296875,0.00038433075,0.00038433075,0.000368632738,0,0,0
546,-0.0704808682,-0.08203125,-0.0115503818,0.0115503818,0.163879675,0,0,0
547,1.23796141,1.23828125,0.000319838524,0.000319838524,0.000258359042,0,0,0
548,-2.19705033,-2.1953125,0.00173783302,0.00173783302,0.00079098462,0,0,0
549,2.30613494,2.30859375,0.00245881081,0.00245881081,0.00106620422,0,0,0
550,0.267689645,0.2734375,0.00574785471,0.00574785471,0.0214720846,0,0,0
551,0.353871405,0.35546875,0.00159734488,0.00159734488,0.00451391339,0,0,0
552,0.162722543,0.16796875,0.00524620712,0.00524620712,0.0322401987,0,0,0
553,-3.01302624,-3.0078125,0.00521373749,0.00521373749,0.00173039897,0,0,0
554,0.732006848,0.734375,0.00236815214,0.00236815214,0.00323515026,0,0,0
555,2.47880006,2.484375,0.00557494164,0.00557494164,0.00224904853,0,0,0
556,-0.199617654,-0.20703125,-0.00741359591,0.00741359591,0.0371389793,0,0,0
557,1.96808755,1.97265625,0.00456869602,0.00456869602,0.00232138861,0,0,0
558,0.0871374086,0.08984375,0.00270634145,0.00270634145,0.0310583192,0,0,0
559,1.04329717,1.0546875,0.0113903284,0.0113903284,0.0109176261,0,0,0
560,-0.00768709043,0.00390625,0.0115933404,0.0115933404,1.50815715,0,0,0
561,-0.426730216,-0.421875,0.00485521555,0.00485521555,0.0113777168,0,0,0
562,-0.0137793394,-0.01171875,0.00206058938,0.00206058938,0.149541957,0,0,0
563,0.297544032,0.3046875,0.00714346766,0.00714346766,0.0240081026,0,0,0
564,3.30243254,3.3046875,0.00225496292,0.00225496292,0.000682818769,0,0,0
